pr_number,pr_author_login,reviewer_login,review_state,review_submitted_at,pr_merged,pr_merged_at,pr_created_at
48005,TueHaulund,ksvat,COMMENTED,2026-02-17T03:21:22Z,True,2026-02-18T12:04:13Z,2026-02-15T16:18:12Z
48005,TueHaulund,ksvat,COMMENTED,2026-02-17T03:32:58Z,True,2026-02-18T12:04:13Z,2026-02-15T16:18:12Z
48005,TueHaulund,ksvat,APPROVED,2026-02-17T03:56:14Z,True,2026-02-18T12:04:13Z,2026-02-15T16:18:12Z
48005,TueHaulund,TueHaulund,COMMENTED,2026-02-18T10:28:24Z,True,2026-02-18T12:04:13Z,2026-02-15T16:18:12Z
46971,webjunkie,chatgpt-codex-connector,COMMENTED,2026-02-10T10:57:02Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,copilot-pull-request-reviewer,COMMENTED,2026-02-10T10:58:14Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,greptile-apps,COMMENTED,2026-02-10T11:12:16Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,webjunkie,COMMENTED,2026-02-10T14:16:07Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,webjunkie,COMMENTED,2026-02-10T14:16:08Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,webjunkie,COMMENTED,2026-02-10T14:16:10Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,webjunkie,COMMENTED,2026-02-10T14:16:11Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,webjunkie,COMMENTED,2026-02-10T14:16:13Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,webjunkie,COMMENTED,2026-02-10T14:16:14Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,webjunkie,COMMENTED,2026-02-10T14:16:16Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,webjunkie,COMMENTED,2026-02-10T14:16:18Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,webjunkie,COMMENTED,2026-02-10T14:16:20Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,rafaeelaudibert,COMMENTED,2026-02-10T15:40:45Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,rafaeelaudibert,COMMENTED,2026-02-10T15:41:46Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,rafaeelaudibert,COMMENTED,2026-02-10T15:42:59Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,pauldambra,COMMENTED,2026-02-10T15:43:58Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,pauldambra,COMMENTED,2026-02-10T15:52:36Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,pauldambra,COMMENTED,2026-02-10T15:53:37Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,timgl,COMMENTED,2026-02-10T20:10:25Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,timgl,COMMENTED,2026-02-10T20:11:01Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,timgl,COMMENTED,2026-02-10T20:21:08Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,timgl,COMMENTED,2026-02-10T20:31:11Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,timgl,COMMENTED,2026-02-10T20:31:57Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,webjunkie,COMMENTED,2026-02-11T10:00:03Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,webjunkie,COMMENTED,2026-02-11T10:00:15Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,webjunkie,COMMENTED,2026-02-11T10:01:42Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,webjunkie,COMMENTED,2026-02-11T10:02:22Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,webjunkie,COMMENTED,2026-02-11T10:03:05Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,webjunkie,COMMENTED,2026-02-11T10:04:25Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,webjunkie,COMMENTED,2026-02-11T10:04:53Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,pauldambra,COMMENTED,2026-02-11T10:08:04Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,webjunkie,COMMENTED,2026-02-11T12:33:33Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,webjunkie,COMMENTED,2026-02-11T16:15:17Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,graphite-app,COMMENTED,2026-02-16T22:40:19Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,rafaeelaudibert,COMMENTED,2026-02-16T22:47:19Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,graphite-app,COMMENTED,2026-02-17T09:41:22Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,webjunkie,COMMENTED,2026-02-17T10:27:36Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
46971,webjunkie,rafaeelaudibert,APPROVED,2026-02-18T11:41:35Z,True,2026-02-18T11:44:27Z,2026-02-05T13:56:14Z
48216,luke-belton,greptile-apps,COMMENTED,2026-02-17T17:46:12Z,False,,2026-02-17T17:40:02Z
48216,luke-belton,luke-belton,COMMENTED,2026-02-18T11:32:57Z,False,,2026-02-17T17:40:02Z
48216,luke-belton,luke-belton,COMMENTED,2026-02-18T11:34:54Z,False,,2026-02-17T17:40:02Z
48216,luke-belton,luke-belton,COMMENTED,2026-02-18T11:37:40Z,False,,2026-02-17T17:40:02Z
48216,luke-belton,luke-belton,COMMENTED,2026-02-18T11:39:02Z,False,,2026-02-17T17:40:02Z
48216,luke-belton,luke-belton,COMMENTED,2026-02-18T11:44:25Z,False,,2026-02-17T17:40:02Z
48250,adamleithp,greptile-apps,COMMENTED,2026-02-17T23:43:09Z,False,,2026-02-17T23:40:36Z
48293,sampennington,gesh,APPROVED,2026-02-18T11:27:37Z,True,2026-02-18T11:39:28Z,2026-02-18T11:24:52Z
48282,pauldambra,chatgpt-codex-connector,COMMENTED,2026-02-18T10:34:46Z,True,2026-02-18T11:22:47Z,2026-02-18T10:29:06Z
48282,pauldambra,greptile-apps,COMMENTED,2026-02-18T10:34:49Z,True,2026-02-18T11:22:47Z,2026-02-18T10:29:06Z
48282,pauldambra,copilot-pull-request-reviewer,COMMENTED,2026-02-18T10:36:44Z,True,2026-02-18T11:22:47Z,2026-02-18T10:29:06Z
48282,pauldambra,vdekrijger,APPROVED,2026-02-18T10:46:43Z,True,2026-02-18T11:22:47Z,2026-02-18T10:29:06Z
48283,veryayskiy,greptile-apps,COMMENTED,2026-02-18T10:38:29Z,True,2026-02-18T11:14:54Z,2026-02-18T10:33:56Z
48283,veryayskiy,webjunkie,APPROVED,2026-02-18T11:14:52Z,True,2026-02-18T11:14:54Z,2026-02-18T10:33:56Z
48173,pauldambra,sampennington,APPROVED,2026-02-18T10:14:22Z,True,2026-02-18T11:14:47Z,2026-02-17T12:46:07Z
48173,pauldambra,pauldambra,COMMENTED,2026-02-18T10:17:27Z,True,2026-02-18T11:14:47Z,2026-02-17T12:46:07Z
48173,pauldambra,pauldambra,COMMENTED,2026-02-18T10:18:00Z,True,2026-02-18T11:14:47Z,2026-02-17T12:46:07Z
48173,pauldambra,pauldambra,COMMENTED,2026-02-18T10:18:33Z,True,2026-02-18T11:14:47Z,2026-02-17T12:46:07Z
48173,pauldambra,graphite-app,COMMENTED,2026-02-18T10:27:50Z,True,2026-02-18T11:14:47Z,2026-02-17T12:46:07Z
48173,pauldambra,copilot-pull-request-reviewer,COMMENTED,2026-02-18T10:31:38Z,True,2026-02-18T11:14:47Z,2026-02-17T12:46:07Z
48173,pauldambra,chatgpt-codex-connector,COMMENTED,2026-02-18T10:32:15Z,True,2026-02-18T11:14:47Z,2026-02-17T12:46:07Z
48173,pauldambra,greptile-apps,COMMENTED,2026-02-18T10:33:44Z,True,2026-02-18T11:14:47Z,2026-02-17T12:46:07Z
48286,andrewm4894,chatgpt-codex-connector,COMMENTED,2026-02-18T10:50:15Z,True,2026-02-18T11:13:23Z,2026-02-18T10:48:21Z
48286,andrewm4894,richardsolomou,APPROVED,2026-02-18T10:52:30Z,True,2026-02-18T11:13:23Z,2026-02-18T10:48:21Z
48286,andrewm4894,andrewm4894,COMMENTED,2026-02-18T10:57:31Z,True,2026-02-18T11:13:23Z,2026-02-18T10:48:21Z
48286,andrewm4894,andrewm4894,COMMENTED,2026-02-18T10:58:19Z,True,2026-02-18T11:13:23Z,2026-02-18T10:48:21Z
48271,sortafreel,MarconLP,APPROVED,2026-02-18T09:12:53Z,True,2026-02-18T10:57:58Z,2026-02-18T09:08:04Z
48271,sortafreel,Gilbert09,APPROVED,2026-02-18T09:20:24Z,True,2026-02-18T10:57:58Z,2026-02-18T09:08:04Z
48271,sortafreel,joshsny,APPROVED,2026-02-18T10:29:45Z,True,2026-02-18T10:57:58Z,2026-02-18T09:08:04Z
48272,webjunkie,greptile-apps,COMMENTED,2026-02-18T09:30:37Z,True,2026-02-18T10:57:12Z,2026-02-18T09:13:21Z
48272,webjunkie,chatgpt-codex-connector,COMMENTED,2026-02-18T09:31:27Z,True,2026-02-18T10:57:12Z,2026-02-18T09:13:21Z
48272,webjunkie,copilot-pull-request-reviewer,COMMENTED,2026-02-18T09:32:03Z,True,2026-02-18T10:57:12Z,2026-02-18T09:13:21Z
48272,webjunkie,georgemunyoro,APPROVED,2026-02-18T10:29:46Z,True,2026-02-18T10:57:12Z,2026-02-18T09:13:21Z
48142,skoob13,tatoalo,APPROVED,2026-02-18T10:45:29Z,True,2026-02-18T10:54:37Z,2026-02-17T09:22:19Z
48254,timgl,greptile-apps,COMMENTED,2026-02-18T00:55:05Z,True,2026-02-18T10:52:55Z,2026-02-18T00:52:33Z
48254,timgl,timgl,COMMENTED,2026-02-18T00:59:06Z,True,2026-02-18T10:52:55Z,2026-02-18T00:52:33Z
48254,timgl,webjunkie,APPROVED,2026-02-18T10:37:45Z,True,2026-02-18T10:52:55Z,2026-02-18T00:52:33Z
48275,robbie-c,greptile-apps,COMMENTED,2026-02-18T10:22:50Z,True,2026-02-18T10:51:02Z,2026-02-18T09:29:23Z
48275,robbie-c,copilot-pull-request-reviewer,COMMENTED,2026-02-18T10:23:24Z,True,2026-02-18T10:51:02Z,2026-02-18T09:29:23Z
48275,robbie-c,vdekrijger,APPROVED,2026-02-18T10:30:58Z,True,2026-02-18T10:51:02Z,2026-02-18T09:29:23Z
48202,estefaniarabadan,greptile-apps,COMMENTED,2026-02-17T16:31:38Z,True,2026-02-18T10:20:26Z,2026-02-17T16:26:31Z
48202,estefaniarabadan,estefaniarabadan,COMMENTED,2026-02-17T17:00:06Z,True,2026-02-18T10:20:26Z,2026-02-17T16:26:31Z
48202,estefaniarabadan,Gilbert09,APPROVED,2026-02-17T17:03:43Z,True,2026-02-18T10:20:26Z,2026-02-17T16:26:31Z
47744,lmenezes,graphite-app,COMMENTED,2026-02-12T16:07:55Z,True,2026-02-18T10:30:56Z,2026-02-12T16:03:29Z
47744,lmenezes,greptile-apps,COMMENTED,2026-02-12T16:09:28Z,True,2026-02-18T10:30:56Z,2026-02-12T16:03:29Z
47744,lmenezes,lmenezes,COMMENTED,2026-02-13T16:08:13Z,True,2026-02-18T10:30:56Z,2026-02-12T16:03:29Z
47744,lmenezes,pl,COMMENTED,2026-02-13T17:01:31Z,True,2026-02-18T10:30:56Z,2026-02-12T16:03:29Z
47744,lmenezes,lmenezes,COMMENTED,2026-02-16T08:56:18Z,True,2026-02-18T10:30:56Z,2026-02-12T16:03:29Z
47744,lmenezes,pl,COMMENTED,2026-02-16T09:32:31Z,True,2026-02-18T10:30:56Z,2026-02-12T16:03:29Z
47744,lmenezes,lmenezes,COMMENTED,2026-02-16T15:09:56Z,True,2026-02-18T10:30:56Z,2026-02-12T16:03:29Z
47744,lmenezes,lmenezes,COMMENTED,2026-02-16T15:11:54Z,True,2026-02-18T10:30:56Z,2026-02-12T16:03:29Z
47744,lmenezes,lmenezes,COMMENTED,2026-02-16T15:26:13Z,True,2026-02-18T10:30:56Z,2026-02-12T16:03:29Z
47744,lmenezes,lmenezes,COMMENTED,2026-02-16T15:29:01Z,True,2026-02-18T10:30:56Z,2026-02-12T16:03:29Z
47744,lmenezes,lmenezes,COMMENTED,2026-02-16T15:32:39Z,True,2026-02-18T10:30:56Z,2026-02-12T16:03:29Z
47744,lmenezes,lmenezes,COMMENTED,2026-02-16T15:36:05Z,True,2026-02-18T10:30:56Z,2026-02-12T16:03:29Z
47744,lmenezes,lmenezes,COMMENTED,2026-02-16T15:36:26Z,True,2026-02-18T10:30:56Z,2026-02-12T16:03:29Z
47744,lmenezes,lmenezes,COMMENTED,2026-02-16T15:37:06Z,True,2026-02-18T10:30:56Z,2026-02-12T16:03:29Z
47744,lmenezes,lmenezes,COMMENTED,2026-02-16T16:24:47Z,True,2026-02-18T10:30:56Z,2026-02-12T16:03:29Z
47744,lmenezes,lmenezes,COMMENTED,2026-02-16T16:29:15Z,True,2026-02-18T10:30:56Z,2026-02-12T16:03:29Z
47744,lmenezes,pl,COMMENTED,2026-02-16T18:00:05Z,True,2026-02-18T10:30:56Z,2026-02-12T16:03:29Z
47744,lmenezes,jose-sequeira,APPROVED,2026-02-17T08:10:15Z,True,2026-02-18T10:30:56Z,2026-02-12T16:03:29Z
47744,lmenezes,pl,APPROVED,2026-02-18T09:52:01Z,True,2026-02-18T10:30:56Z,2026-02-12T16:03:29Z
48279,frankh,greptile-apps,COMMENTED,2026-02-18T10:00:04Z,True,2026-02-18T10:27:29Z,2026-02-18T09:57:36Z
48279,frankh,copilot-pull-request-reviewer,COMMENTED,2026-02-18T10:01:47Z,True,2026-02-18T10:27:29Z,2026-02-18T09:57:36Z
48279,frankh,frankh,COMMENTED,2026-02-18T10:17:48Z,True,2026-02-18T10:27:29Z,2026-02-18T09:57:36Z
48279,frankh,skoob13,APPROVED,2026-02-18T10:26:44Z,True,2026-02-18T10:27:29Z,2026-02-18T09:57:36Z
48280,skoob13,veryayskiy,APPROVED,2026-02-18T10:26:46Z,True,2026-02-18T10:27:05Z,2026-02-18T10:15:53Z
48114,fasyy612,greptile-apps,COMMENTED,2026-02-16T22:04:08Z,True,2026-02-18T09:57:47Z,2026-02-16T21:35:49Z
48114,fasyy612,graphite-app,COMMENTED,2026-02-16T22:31:43Z,True,2026-02-18T09:57:47Z,2026-02-16T21:35:49Z
48114,fasyy612,TueHaulund,APPROVED,2026-02-17T17:55:59Z,True,2026-02-18T09:57:47Z,2026-02-16T21:35:49Z
48191,tatoalo,pauldambra,APPROVED,2026-02-17T15:56:30Z,True,2026-02-18T09:51:30Z,2026-02-17T15:47:20Z
48191,tatoalo,tatoalo,COMMENTED,2026-02-17T16:05:21Z,True,2026-02-18T09:51:30Z,2026-02-17T15:47:20Z
48191,tatoalo,pauldambra,COMMENTED,2026-02-17T16:19:57Z,True,2026-02-18T09:51:30Z,2026-02-17T15:47:20Z
48191,tatoalo,tatoalo,COMMENTED,2026-02-17T16:21:00Z,True,2026-02-18T09:51:30Z,2026-02-17T15:47:20Z
48191,tatoalo,skoob13,APPROVED,2026-02-18T09:36:56Z,True,2026-02-18T09:51:30Z,2026-02-17T15:47:20Z
48185,tatoalo,graphite-app,COMMENTED,2026-02-17T15:54:41Z,True,2026-02-18T09:46:25Z,2026-02-17T15:01:14Z
48185,tatoalo,greptile-apps,COMMENTED,2026-02-17T15:56:53Z,True,2026-02-18T09:46:25Z,2026-02-17T15:01:14Z
48185,tatoalo,georgemunyoro,APPROVED,2026-02-17T15:57:54Z,True,2026-02-18T09:46:25Z,2026-02-17T15:01:14Z
48264,skoob13,greptile-apps,COMMENTED,2026-02-18T07:55:58Z,True,2026-02-18T09:28:10Z,2026-02-18T07:51:42Z
48264,skoob13,tatoalo,APPROVED,2026-02-18T09:24:50Z,True,2026-02-18T09:28:10Z,2026-02-18T07:51:42Z
48270,andehen,mp-hog,APPROVED,2026-02-18T09:16:56Z,True,2026-02-18T09:21:25Z,2026-02-18T09:04:06Z
47454,Gilbert09,greptile-apps,COMMENTED,2026-02-10T13:11:58Z,True,2026-02-18T09:11:28Z,2026-02-10T13:05:41Z
47454,Gilbert09,copilot-pull-request-reviewer,COMMENTED,2026-02-10T13:16:07Z,True,2026-02-18T09:11:28Z,2026-02-10T13:05:41Z
47454,Gilbert09,graphite-app,COMMENTED,2026-02-10T13:35:38Z,True,2026-02-18T09:11:28Z,2026-02-10T13:05:41Z
47454,Gilbert09,estefaniarabadan,COMMENTED,2026-02-10T15:17:36Z,True,2026-02-18T09:11:28Z,2026-02-10T13:05:41Z
47454,Gilbert09,Gilbert09,COMMENTED,2026-02-10T15:19:40Z,True,2026-02-18T09:11:28Z,2026-02-10T13:05:41Z
47454,Gilbert09,estefaniarabadan,COMMENTED,2026-02-16T14:21:42Z,True,2026-02-18T09:11:28Z,2026-02-10T13:05:41Z
47454,Gilbert09,estefaniarabadan,COMMENTED,2026-02-16T14:22:50Z,True,2026-02-18T09:11:28Z,2026-02-10T13:05:41Z
47454,Gilbert09,estefaniarabadan,APPROVED,2026-02-16T14:22:56Z,True,2026-02-18T09:11:28Z,2026-02-10T13:05:41Z
47454,Gilbert09,Gilbert09,COMMENTED,2026-02-16T14:26:24Z,True,2026-02-18T09:11:28Z,2026-02-10T13:05:41Z
46089,Gilbert09,greptile-apps,COMMENTED,2026-01-27T23:15:31Z,True,2026-02-18T09:09:10Z,2026-01-27T23:11:57Z
46089,Gilbert09,Piccirello,APPROVED,2026-01-27T23:16:35Z,True,2026-02-18T09:09:10Z,2026-01-27T23:11:57Z
46089,Gilbert09,copilot-pull-request-reviewer,COMMENTED,2026-01-27T23:22:19Z,True,2026-02-18T09:09:10Z,2026-01-27T23:11:57Z
46089,Gilbert09,estefaniarabadan,APPROVED,2026-01-28T10:33:26Z,True,2026-02-18T09:09:10Z,2026-01-27T23:11:57Z
48269,Gilbert09,MarconLP,APPROVED,2026-02-18T09:01:17Z,True,2026-02-18T09:08:54Z,2026-02-18T09:00:51Z
48269,Gilbert09,copilot-pull-request-reviewer,COMMENTED,2026-02-18T09:03:18Z,True,2026-02-18T09:08:54Z,2026-02-18T09:00:51Z
48239,MarconLP,sortafreel,APPROVED,2026-02-18T08:30:36Z,True,2026-02-18T08:59:42Z,2026-02-17T21:00:21Z
48239,MarconLP,Gilbert09,APPROVED,2026-02-18T08:58:30Z,True,2026-02-18T08:59:42Z,2026-02-17T21:00:21Z
48073,abhischekt,greptile-apps,COMMENTED,2026-02-16T14:45:06Z,True,2026-02-18T08:47:37Z,2026-02-16T14:43:13Z
48073,abhischekt,graphite-app,COMMENTED,2026-02-16T14:46:00Z,True,2026-02-18T08:47:37Z,2026-02-16T14:43:13Z
48073,abhischekt,abhischekt,COMMENTED,2026-02-16T14:46:50Z,True,2026-02-18T08:47:37Z,2026-02-16T14:43:13Z
48073,abhischekt,abhischekt,COMMENTED,2026-02-16T14:46:55Z,True,2026-02-18T08:47:37Z,2026-02-16T14:43:13Z
48073,abhischekt,pawel-cebula,COMMENTED,2026-02-17T11:51:58Z,True,2026-02-18T08:47:37Z,2026-02-16T14:43:13Z
48073,abhischekt,abhischekt,COMMENTED,2026-02-17T13:15:39Z,True,2026-02-18T08:47:37Z,2026-02-16T14:43:13Z
48073,abhischekt,abhischekt,COMMENTED,2026-02-17T13:16:10Z,True,2026-02-18T08:47:37Z,2026-02-16T14:43:13Z
48073,abhischekt,abhischekt,COMMENTED,2026-02-17T13:17:05Z,True,2026-02-18T08:47:37Z,2026-02-16T14:43:13Z
48073,abhischekt,pawel-cebula,APPROVED,2026-02-18T07:39:17Z,True,2026-02-18T08:47:37Z,2026-02-16T14:43:13Z
48166,vdekrijger,robbie-c,APPROVED,2026-02-17T12:20:54Z,True,2026-02-18T08:17:43Z,2026-02-17T12:05:38Z
46607,adamleithp,greptile-apps,COMMENTED,2026-02-02T22:42:36Z,False,,2026-02-02T22:39:18Z
46614,EDsCODE,greptile-apps,COMMENTED,2026-02-02T23:17:53Z,False,,2026-02-02T23:15:24Z
46632,fuziontech,greptile-apps,COMMENTED,2026-02-03T05:34:37Z,False,,2026-02-03T05:30:51Z
46736,mendral-app,greptile-apps,COMMENTED,2026-02-03T19:30:38Z,False,,2026-02-03T19:21:47Z
46736,mendral-app,tatoalo,APPROVED,2026-02-03T19:31:32Z,False,,2026-02-03T19:21:47Z
46736,mendral-app,mendral-app,COMMENTED,2026-02-03T19:40:58Z,False,,2026-02-03T19:21:47Z
47083,Suhaib3100,copilot-pull-request-reviewer,COMMENTED,2026-02-06T07:56:27Z,False,,2026-02-06T07:45:57Z
47083,Suhaib3100,Suhaib3100,COMMENTED,2026-02-06T08:03:54Z,False,,2026-02-06T07:45:57Z
47083,Suhaib3100,copilot-pull-request-reviewer,COMMENTED,2026-02-06T08:23:08Z,False,,2026-02-06T07:45:57Z
47083,Suhaib3100,adboio,APPROVED,2026-02-09T17:39:37Z,False,,2026-02-06T07:45:57Z
47101,jonmcwest,graphite-app,COMMENTED,2026-02-06T10:53:44Z,False,,2026-02-06T10:43:31Z
47101,jonmcwest,greptile-apps,COMMENTED,2026-02-06T10:55:01Z,False,,2026-02-06T10:43:31Z
47101,jonmcwest,copilot-pull-request-reviewer,COMMENTED,2026-02-06T11:02:50Z,False,,2026-02-06T10:43:31Z
47101,jonmcwest,graphite-app,COMMENTED,2026-02-06T11:06:47Z,False,,2026-02-06T10:43:31Z
47113,webjunkie,copilot-pull-request-reviewer,COMMENTED,2026-02-09T10:00:29Z,False,,2026-02-06T12:34:19Z
47113,webjunkie,pauldambra,COMMENTED,2026-02-10T20:19:09Z,False,,2026-02-06T12:34:19Z
47113,webjunkie,pauldambra,COMMENTED,2026-02-10T20:19:26Z,False,,2026-02-06T12:34:19Z
47113,webjunkie,webjunkie,COMMENTED,2026-02-10T20:26:14Z,False,,2026-02-06T12:34:19Z
47163,ordehi,adboio,APPROVED,2026-02-10T23:54:42Z,False,,2026-02-06T17:54:27Z
47437,Twixes,greptile-apps,COMMENTED,2026-02-10T11:54:31Z,False,,2026-02-10T11:42:45Z
47437,Twixes,graphite-app,COMMENTED,2026-02-10T17:45:46Z,False,,2026-02-10T11:42:45Z
47514,Niceplace,copilot-pull-request-reviewer,COMMENTED,2026-02-10T18:02:14Z,False,,2026-02-10T17:57:23Z
47514,Niceplace,greptile-apps,COMMENTED,2026-02-10T18:09:11Z,False,,2026-02-10T17:57:23Z
47514,Niceplace,graphite-app,COMMENTED,2026-02-10T21:09:16Z,False,,2026-02-10T17:57:23Z
47514,Niceplace,graphite-app,COMMENTED,2026-02-10T23:32:26Z,False,,2026-02-10T17:57:23Z
47514,Niceplace,Niceplace,COMMENTED,2026-02-11T00:23:43Z,False,,2026-02-10T17:57:23Z
47514,Niceplace,Niceplace,COMMENTED,2026-02-11T00:24:01Z,False,,2026-02-10T17:57:23Z
47514,Niceplace,Niceplace,COMMENTED,2026-02-11T00:24:23Z,False,,2026-02-10T17:57:23Z
47514,Niceplace,Niceplace,COMMENTED,2026-02-11T00:27:26Z,False,,2026-02-10T17:57:23Z
47514,Niceplace,Niceplace,COMMENTED,2026-02-11T00:36:18Z,False,,2026-02-10T17:57:23Z
47514,Niceplace,Niceplace,COMMENTED,2026-02-11T00:38:39Z,False,,2026-02-10T17:57:23Z
47514,Niceplace,Niceplace,COMMENTED,2026-02-11T00:41:06Z,False,,2026-02-10T17:57:23Z
47514,Niceplace,Niceplace,COMMENTED,2026-02-11T00:42:05Z,False,,2026-02-10T17:57:23Z
47514,Niceplace,Niceplace,COMMENTED,2026-02-11T00:42:30Z,False,,2026-02-10T17:57:23Z
47514,Niceplace,Niceplace,COMMENTED,2026-02-11T01:02:17Z,False,,2026-02-10T17:57:23Z
47514,Niceplace,graphite-app,COMMENTED,2026-02-11T01:04:45Z,False,,2026-02-10T17:57:23Z
47521,harihran-del,greptile-apps,COMMENTED,2026-02-10T18:59:06Z,False,,2026-02-10T18:52:10Z
47533,harihran-del,greptile-apps,COMMENTED,2026-02-10T20:35:42Z,False,,2026-02-10T20:33:33Z
48053,adamleithp,greptile-apps,COMMENTED,2026-02-16T12:46:31Z,False,,2026-02-16T12:43:19Z
48053,adamleithp,sakce,APPROVED,2026-02-16T12:48:42Z,False,,2026-02-16T12:43:19Z
47872,jose-sequeira,graphite-app,COMMENTED,2026-02-13T13:18:20Z,True,2026-02-18T07:16:41Z,2026-02-13T13:14:21Z
47872,jose-sequeira,lmenezes,APPROVED,2026-02-13T13:51:24Z,True,2026-02-18T07:16:41Z,2026-02-13T13:14:21Z
47872,jose-sequeira,jose-sequeira,COMMENTED,2026-02-16T15:45:01Z,True,2026-02-18T07:16:41Z,2026-02-13T13:14:21Z
47872,jose-sequeira,graphite-app,COMMENTED,2026-02-16T15:46:56Z,True,2026-02-18T07:16:41Z,2026-02-13T13:14:21Z
48262,Classy-Bear,ioannisj,APPROVED,2026-02-18T05:57:11Z,True,2026-02-18T06:08:39Z,2026-02-18T04:46:06Z
48227,rafaeelaudibert,graphite-app,COMMENTED,2026-02-17T19:11:01Z,True,2026-02-18T04:47:25Z,2026-02-17T19:07:07Z
48227,rafaeelaudibert,greptile-apps,COMMENTED,2026-02-17T19:14:34Z,True,2026-02-18T04:47:25Z,2026-02-17T19:07:07Z
48227,rafaeelaudibert,graphite-app,COMMENTED,2026-02-17T19:22:37Z,True,2026-02-18T04:47:25Z,2026-02-17T19:07:07Z
48227,rafaeelaudibert,graphite-app,COMMENTED,2026-02-17T22:24:56Z,True,2026-02-18T04:47:25Z,2026-02-17T19:07:07Z
48227,rafaeelaudibert,graphite-app,COMMENTED,2026-02-17T22:59:34Z,True,2026-02-18T04:47:25Z,2026-02-17T19:07:07Z
48227,rafaeelaudibert,adboio,COMMENTED,2026-02-18T04:44:07Z,True,2026-02-18T04:47:25Z,2026-02-17T19:07:07Z
48227,rafaeelaudibert,adboio,APPROVED,2026-02-18T04:46:38Z,True,2026-02-18T04:47:25Z,2026-02-17T19:07:07Z
47814,adboio,rafaeelaudibert,APPROVED,2026-02-18T02:44:35Z,True,2026-02-18T02:47:50Z,2026-02-12T23:07:46Z
47750,adboio,greptile-apps,COMMENTED,2026-02-12T16:40:47Z,True,2026-02-18T02:47:34Z,2026-02-12T16:38:01Z
47750,adboio,adboio,COMMENTED,2026-02-12T22:32:19Z,True,2026-02-18T02:47:34Z,2026-02-12T16:38:01Z
47750,adboio,greptile-apps,COMMENTED,2026-02-12T22:33:13Z,True,2026-02-18T02:47:34Z,2026-02-12T16:38:01Z
47750,adboio,adboio,COMMENTED,2026-02-12T22:43:43Z,True,2026-02-18T02:47:34Z,2026-02-12T16:38:01Z
47750,adboio,rafaeelaudibert,APPROVED,2026-02-18T02:44:07Z,True,2026-02-18T02:47:34Z,2026-02-12T16:38:01Z
